promotion_id,merchant_id,promotion_type,start_date,end_date,promo_spend,promotion_return,promotion_roi
P0001650,M01217,BOGO,2026-03-04,2026-03-09,122.72,249.79,1.0355
P0001652,M01218,Percentage Off,2026-03-02,2026-03-09,41.31,115.78,1.8026
P0001651,M01218,Sponsored Listing,2026-05-03,2026-05-15,136.59,285.99,1.0937
P0001654,M01219,Sponsored Listing,2026-03-06,2026-03-18,46.44,96.25,1.0724
P0001653,M01219,Sponsored Listing,2026-03-09,2026-03-15,178.49,342.4,0.9183
P0001655,M01220,Sponsored Listing,2026-02-05,2026-02-09,154.48,266.65,0.7262
P0001656,M01220,Percentage Off,2026-03-08,2026-03-18,52.57,83.06,0.58
P0001657,M01220,Sponsored Listing,2026-03-30,2026-04-05,165.48,428.75,1.5909
P0001658,M01221,Percentage Off,2026-02-24,2026-03-09,83.98,197.45,1.3512
P0001659,M01221,Percentage Off,2026-03-16,2026-03-25,41.63,63.96,0.5364
P0001660,M01221,BOGO,2026-03-23,2026-03-29,76.66,113.67,0.4827
P0001661,M01222,BOGO,2026-05-19,2026-06-02,168.33,272.52,0.619
P0001662,M01223,Sponsored Listing,2026-02-14,2026-02-23,135.92,225.45,0.6587
P0001663,M01224,Sponsored Listing,2026-04-09,2026-04-22,21.73,47.14,1.1699
P0001664,M01225,Sponsored Listing,2026-03-09,2026-03-19,153.54,265.4,0.7285
P0001665,M01225,BOGO,2026-03-12,2026-03-22,75.0,144.95,0.9326
P0001666,M01226,BOGO,2026-02-14,2026-02-28,215.33,471.67,1.1905
P0001667,M01226,Sponsored Listing,2026-02-17,2026-03-02,101.66,168.0,0.6526
P0001668,M01226,Percentage Off,2026-05-18,2026-05-30,69.5,169.76,1.4427
P0001672,M01227,Sponsored Listing,2026-03-07,2026-03-21,167.01,355.22,1.127
P0001670,M01227,BOGO,2026-03-09,2026-03-17,53.52,104.42,0.951
P0001669,M01227,Percentage Off,2026-03-26,2026-04-02,79.08,257.13,2.2514
P0001671,M01227,Free Delivery,2026-04-24,2026-05-05,99.48,231.67,1.3289
P0001674,M01228,Sponsored Listing,2026-02-12,2026-02-16,100.77,217.83,1.1617
P0001673,M01228,BOGO,2026-03-03,2026-03-13,112.94,286.94,1.5406
P0001675,M01229,Sponsored Listing,2026-05-17,2026-05-23,69.31,144.68,1.0874
P0001676,M01230,BOGO,2026-05-01,2026-05-11,70.72,110.83,0.5671
P0001677,M01233,Percentage Off,2026-05-10,2026-05-24,66.22,138.13,1.086
P0001678,M01234,BOGO,2026-03-10,2026-03-18,215.84,444.03,1.0572
P0001679,M01236,Free Delivery,2026-03-12,2026-03-18,44.47,105.25,1.3667
P0001682,M01238,Percentage Off,2026-02-02,2026-02-12,95.82,165.31,0.7251
P0001680,M01238,BOGO,2026-03-12,2026-03-22,151.26,464.44,2.0704
P0001681,M01238,Percentage Off,2026-04-22,2026-04-30,90.54,144.26,0.5935
P0001683,M01239,Sponsored Listing,2026-04-21,2026-05-01,68.32,117.23,0.7159
P0001684,M01240,Percentage Off,2026-04-02,2026-04-11,71.36,215.65,2.0221
P0001686,M01241,BOGO,2026-03-08,2026-03-19,175.95,511.82,1.9089
P0001685,M01241,Free Delivery,2026-05-06,2026-05-11,107.45,206.43,0.9212
P0001687,M01242,Free Delivery,2026-03-01,2026-03-06,57.68,154.33,1.6757
P0001688,M01244,Free Delivery,2026-03-29,2026-04-07,45.54,59.1,0.2975
P0001689,M01244,Free Delivery,2026-05-14,2026-05-20,146.18,340.25,1.3276
P0001690,M01245,Percentage Off,2026-05-06,2026-05-15,145.19,290.87,1.0033
P0001691,M01246,Free Delivery,2026-02-05,2026-02-14,82.76,70.55,-0.1475
P0001692,M01247,BOGO,2026-04-16,2026-04-23,33.31,60.71,0.8229
P0001693,M01248,BOGO,2026-04-04,2026-04-12,83.77,212.05,1.5312
P0001694,M01249,BOGO,2026-05-09,2026-05-21,21.96,31.37,0.4288
P0001696,M01252,Free Delivery,2026-02-15,2026-02-22,158.75,305.84,0.9265
P0001695,M01252,Percentage Off,2026-03-08,2026-03-22,35.1,52.11,0.4848
P0001697,M01253,Free Delivery,2026-05-17,2026-05-22,60.54,127.05,1.0985
P0001698,M01254,BOGO,2026-02-07,2026-02-11,93.95,150.4,0.6009
P0001699,M01255,Sponsored Listing,2026-03-02,2026-03-15,101.38,216.97,1.1403
P0001700,M01256,Free Delivery,2026-02-19,2026-03-01,115.4,234.0,1.0278
P0001701,M01257,BOGO,2026-03-31,2026-04-07,117.76,243.72,1.0696
P0001703,M01260,Percentage Off,2026-02-25,2026-03-11,88.7,287.7,2.2435
P0001706,M01260,BOGO,2026-03-25,2026-03-30,116.9,334.07,1.8578
P0001705,M01260,Percentage Off,2026-03-29,2026-04-11,157.8,394.02,1.497
P0001704,M01260,BOGO,2026-04-07,2026-04-19,288.16,800.4,1.7776
P0001702,M01260,BOGO,2026-05-14,2026-05-28,137.92,184.72,0.3393
P0001707,M01261,Free Delivery,2026-04-02,2026-04-12,112.85,175.03,0.5511
P0001708,M01262,BOGO,2026-05-19,2026-05-29,89.82,244.75,1.7248
P0001710,M01263,Sponsored Listing,2026-02-10,2026-02-15,43.74,107.7,1.4623
P0001709,M01263,Sponsored Listing,2026-03-08,2026-03-13,30.25,71.46,1.3624
P0001711,M01263,Free Delivery,2026-04-05,2026-04-19,71.57,122.04,0.7053
P0001712,M01263,Sponsored Listing,2026-04-06,2026-04-20,63.85,159.27,1.4944
P0001713,M01265,Free Delivery,2026-04-01,2026-04-09,217.41,476.6,1.1922
P0001714,M01265,Free Delivery,2026-04-16,2026-04-26,120.08,296.99,1.4732
P0001715,M01265,Percentage Off,2026-04-27,2026-05-05,203.1,375.86,0.8506
P0001717,M01266,Free Delivery,2026-02-14,2026-02-26,43.45,100.5,1.3132
P0001716,M01266,BOGO,2026-02-27,2026-03-12,195.09,416.48,1.1348
P0001718,M01266,Percentage Off,2026-03-18,2026-03-31,46.0,62.16,0.3514
P0001720,M01267,BOGO,2026-02-21,2026-03-05,149.77,279.65,0.8671
P0001719,M01267,BOGO,2026-04-08,2026-04-21,72.55,161.75,1.2293
P0001721,M01269,Free Delivery,2026-02-13,2026-02-21,52.96,158.33,1.9895
P0001722,M01269,Percentage Off,2026-02-22,2026-02-28,164.78,364.54,1.2123
P0001723,M01269,BOGO,2026-04-01,2026-04-10,46.76,87.14,0.8635
P0001724,M01270,BOGO,2026-03-01,2026-03-11,177.08,364.14,1.0564
P0001725,M01271,Percentage Off,2026-02-06,2026-02-11,84.4,108.03,0.2799
P0001726,M01272,Free Delivery,2026-02-25,2026-03-05,116.81,412.18,2.5286
P0001727,M01272,BOGO,2026-05-11,2026-05-21,91.45,117.25,0.2821
P0001728,M01274,Free Delivery,2026-04-07,2026-04-14,66.75,177.92,1.6654
P0001729,M01275,Free Delivery,2026-03-04,2026-03-13,151.16,277.73,0.8373
P0001730,M01275,Percentage Off,2026-03-05,2026-03-14,93.27,233.66,1.5052
P0001731,M01276,Free Delivery,2026-02-22,2026-03-04,62.43,164.63,1.6372
P0001732,M01276,Sponsored Listing,2026-03-15,2026-03-29,128.04,304.01,1.3743
P0001733,M01277,Free Delivery,2026-03-21,2026-03-26,74.05,120.8,0.6315
P0001734,M01277,Free Delivery,2026-04-27,2026-05-05,87.81,112.6,0.2824
P0001735,M01278,BOGO,2026-03-23,2026-03-29,72.05,167.19,1.3204
P0001736,M01279,Free Delivery,2026-03-15,2026-03-27,226.53,484.12,1.1371
P0001737,M01279,Percentage Off,2026-05-04,2026-05-18,77.57,170.9,1.2032
P0001738,M01280,Sponsored Listing,2026-02-08,2026-02-16,38.93,72.87,0.8718
P0001739,M01281,BOGO,2026-05-08,2026-05-14,144.0,271.07,0.8824
P0001740,M01282,Sponsored Listing,2026-03-09,2026-03-19,90.0,198.96,1.2107
P0001741,M01283,Sponsored Listing,2026-05-07,2026-05-18,125.43,273.9,1.1837
P0001742,M01283,Percentage Off,2026-05-14,2026-05-25,55.63,141.6,1.5454
P0001743,M01283,Sponsored Listing,2026-05-15,2026-05-21,56.19,130.75,1.3268
P0001744,M01284,Free Delivery,2026-03-02,2026-03-06,127.48,317.78,1.4928
P0001745,M01286,BOGO,2026-04-17,2026-04-27,173.09,321.33,0.8564
P0001746,M01287,BOGO,2026-04-17,2026-04-25,116.74,260.85,1.2344
P0001747,M01288,BOGO,2026-04-27,2026-05-01,84.97,245.82,1.8929
P0001749,M01290,BOGO,2026-04-02,2026-04-14,498.6,1208.86,1.4245
P0001750,M01290,Percentage Off,2026-04-09,2026-04-22,55.77,141.75,1.5416
P0001748,M01290,Sponsored Listing,2026-05-14,2026-05-22,44.99,47.83,0.0633
P0001751,M01292,Sponsored Listing,2026-05-12,2026-05-24,48.28,95.11,0.9699
P0001752,M01296,Percentage Off,2026-04-17,2026-04-25,116.43,266.71,1.2908
P0001753,M01298,Free Delivery,2026-02-04,2026-02-18,60.2,96.75,0.6072
P0001754,M01299,Free Delivery,2026-03-29,2026-04-06,97.86,277.46,1.8352
P0001757,M01300,BOGO,2026-03-12,2026-03-26,48.06,97.06,1.0195
P0001756,M01300,Free Delivery,2026-03-30,2026-04-13,293.41,818.59,1.7899
P0001755,M01300,BOGO,2026-05-18,2026-05-24,63.85,142.87,1.2377
P0001759,M01301,Free Delivery,2026-02-16,2026-02-28,137.06,115.35,-0.1584
P0001758,M01301,Free Delivery,2026-04-18,2026-04-30,84.47,95.25,0.1277
P0001760,M01301,BOGO,2026-04-25,2026-05-08,58.99,109.94,0.8638
P0001764,M01302,Free Delivery,2026-03-01,2026-03-06,87.98,206.67,1.349
P0001761,M01302,Free Delivery,2026-03-07,2026-03-14,84.49,176.15,1.0849
P0001762,M01302,Sponsored Listing,2026-04-12,2026-04-23,50.74,75.09,0.4799
P0001763,M01302,BOGO,2026-05-01,2026-05-08,154.32,403.16,1.6126
P0001766,M01303,Percentage Off,2026-03-29,2026-04-03,64.12,159.62,1.4896
P0001765,M01303,Percentage Off,2026-04-26,2026-05-08,99.03,308.7,2.1172
P0001768,M01304,BOGO,2026-03-01,2026-03-15,77.23,148.2,0.9188
P0001767,M01304,BOGO,2026-05-18,2026-05-30,99.78,176.68,0.7707
P0001769,M01305,BOGO,2026-04-17,2026-04-21,239.91,565.86,1.3586
P0001771,M01306,Percentage Off,2026-05-04,2026-05-10,48.15,94.02,0.9527
P0001770,M01306,Sponsored Listing,2026-05-19,2026-05-24,117.84,209.59,0.7786
P0001772,M01307,Free Delivery,2026-04-10,2026-04-17,78.64,185.54,1.3593
P0001774,M01308,Sponsored Listing,2026-02-07,2026-02-20,19.68,30.22,0.5357
P0001776,M01308,Percentage Off,2026-03-12,2026-03-16,218.14,566.59,1.5974
P0001773,M01308,Percentage Off,2026-04-06,2026-04-10,96.92,63.65,-0.3432
P0001777,M01308,Free Delivery,2026-04-13,2026-04-22,45.2,90.8,1.0088
P0001775,M01308,Percentage Off,2026-04-29,2026-05-06,58.28,99.29,0.7038
P0001779,M01309,Percentage Off,2026-02-17,2026-03-03,44.91,125.17,1.7872
P0001778,M01309,Percentage Off,2026-03-07,2026-03-19,40.64,58.98,0.4513
P0001781,M01311,Free Delivery,2026-03-18,2026-03-31,114.05,305.92,1.6824
P0001780,M01311,Sponsored Listing,2026-04-18,2026-04-25,95.67,187.59,0.9608
P0001783,M01312,Sponsored Listing,2026-02-07,2026-02-12,47.92,138.38,1.8879
P0001782,M01312,Sponsored Listing,2026-05-08,2026-05-12,48.99,111.11,1.268
P0001784,M01314,BOGO,2026-02-06,2026-02-12,41.91,132.84,2.1698
P0001785,M01315,Free Delivery,2026-05-03,2026-05-15,31.42,57.72,0.8371
P0001786,M01317,BOGO,2026-03-10,2026-03-16,60.34,118.84,0.9694
P0001787,M01318,Free Delivery,2026-05-19,2026-05-25,145.38,257.11,0.7686
P0001788,M01319,Free Delivery,2026-04-02,2026-04-11,71.76,142.19,0.9815
P0001789,M01320,Percentage Off,2026-03-12,2026-03-26,220.11,549.47,1.4964
P0001791,M01322,Free Delivery,2026-03-16,2026-03-23,40.6,67.72,0.6679
P0001790,M01322,Sponsored Listing,2026-05-13,2026-05-20,184.36,284.67,0.5441
P0001792,M01323,Free Delivery,2026-03-06,2026-03-18,41.77,103.69,1.4825
P0001793,M01323,Sponsored Listing,2026-04-26,2026-05-09,160.43,317.33,0.9779
P0001794,M01324,Percentage Off,2026-05-19,2026-06-02,103.73,243.36,1.3461
P0001795,M01325,Sponsored Listing,2026-03-09,2026-03-16,88.2,174.78,0.9816
P0001796,M01326,BOGO,2026-02-12,2026-02-19,79.33,198.34,1.5003
P0001797,M01327,Sponsored Listing,2026-02-21,2026-03-02,52.72,105.3,0.9974
P0001798,M01328,BOGO,2026-04-12,2026-04-23,94.33,205.83,1.1821
P0001800,M01329,Sponsored Listing,2026-02-11,2026-02-20,38.97,115.3,1.9585
P0001799,M01329,BOGO,2026-03-29,2026-04-05,61.32,173.53,1.8298
P0001802,M01330,Sponsored Listing,2026-02-07,2026-02-16,142.48,322.39,1.2627
P0001801,M01330,BOGO,2026-05-08,2026-05-16,115.4,252.2,1.1854
P0001803,M01331,BOGO,2026-04-25,2026-05-06,42.06,103.52,1.4616
P0001805,M01337,BOGO,2026-02-06,2026-02-15,56.49,119.5,1.1152
P0001804,M01337,Free Delivery,2026-03-01,2026-03-08,60.91,118.49,0.9453
P0001806,M01338,Percentage Off,2026-03-14,2026-03-21,38.88,107.09,1.7546
P0001807,M01340,Percentage Off,2026-05-09,2026-05-14,36.9,89.29,1.4199
P0001808,M01341,Free Delivery,2026-04-01,2026-04-10,109.13,266.28,1.4399
P0001809,M01341,BOGO,2026-04-28,2026-05-04,72.08,83.18,0.1539
P0001810,M01342,BOGO,2026-03-16,2026-03-21,176.13,351.96,0.9983
P0001812,M01343,BOGO,2026-03-27,2026-04-05,66.2,166.47,1.5145
P0001811,M01343,Sponsored Listing,2026-04-05,2026-04-16,97.47,244.85,1.512
P0001813,M01345,BOGO,2026-04-13,2026-04-24,124.5,311.27,1.5003
P0001815,M01347,Percentage Off,2026-03-14,2026-03-23,21.65,47.14,1.1773
P0001814,M01347,Sponsored Listing,2026-03-27,2026-04-03,80.4,175.37,1.1812
P0001817,M01349,Percentage Off,2026-02-04,2026-02-09,83.19,157.59,0.8944
P0001816,M01349,BOGO,2026-04-05,2026-04-10,107.36,203.55,0.896
P0001818,M01349,Percentage Off,2026-05-17,2026-05-31,47.4,95.82,1.0213
P0001821,M01350,Percentage Off,2026-03-03,2026-03-17,89.3,286.6,2.2095
P0001822,M01350,Sponsored Listing,2026-03-30,2026-04-05,53.16,64.73,0.2175
P0001820,M01350,Free Delivery,2026-05-07,2026-05-20,70.13,185.5,1.645
P0001819,M01350,BOGO,2026-05-09,2026-05-14,221.33,238.18,0.0761
P0001823,M01351,Percentage Off,2026-02-09,2026-02-15,95.92,180.53,0.8821
P0001826,M01352,Sponsored Listing,2026-02-18,2026-02-26,99.62,251.11,1.5206
P0001824,M01352,Percentage Off,2026-04-19,2026-04-26,93.72,180.03,0.921
P0001825,M01352,Percentage Off,2026-04-27,2026-05-06,99.09,228.57,1.3066
P0001827,M01353,Sponsored Listing,2026-05-12,2026-05-19,109.56,275.15,1.5114
P0001828,M01354,Sponsored Listing,2026-02-10,2026-02-22,291.65,488.45,0.6748
P0001829,M01354,Percentage Off,2026-05-03,2026-05-10,110.41,169.62,0.5363
P0001831,M01355,Free Delivery,2026-02-20,2026-03-03,194.05,540.55,1.7857
P0001830,M01355,Percentage Off,2026-04-17,2026-04-23,86.82,183.8,1.1169
P0001832,M01358,Sponsored Listing,2026-04-26,2026-05-08,111.94,249.76,1.2311
P0001833,M01358,Sponsored Listing,2026-04-27,2026-05-09,53.89,105.63,0.9601
P0001834,M01359,BOGO,2026-04-10,2026-04-19,50.27,86.57,0.7222
P0001835,M01360,BOGO,2026-03-17,2026-03-21,125.43,322.32,1.5698
P0001837,M01361,BOGO,2026-04-07,2026-04-11,148.73,383.7,1.5799
P0001836,M01361,Free Delivery,2026-04-26,2026-05-07,79.12,216.37,1.7348
P0001838,M01362,Free Delivery,2026-03-07,2026-03-17,48.88,153.96,2.1498
P0001839,M01365,Percentage Off,2026-02-09,2026-02-14,88.98,231.97,1.6071
P0001840,M01365,Free Delivery,2026-04-24,2026-05-05,44.49,84.94,0.9093
P0001842,M01366,BOGO,2026-02-22,2026-03-04,32.0,86.75,1.7106
P0001841,M01366,Sponsored Listing,2026-04-13,2026-04-22,237.52,360.75,0.5188
P0001843,M01368,BOGO,2026-04-30,2026-05-14,136.16,307.93,1.2616
P0001844,M01369,Sponsored Listing,2026-03-26,2026-04-09,48.1,145.28,2.0202
P0001845,M01369,Sponsored Listing,2026-04-08,2026-04-20,117.33,281.62,1.4002
P0001846,M01371,Percentage Off,2026-04-17,2026-04-21,87.29,160.32,0.8366
P0001848,M01372,BOGO,2026-05-14,2026-05-25,236.01,436.75,0.8506
P0001847,M01372,Sponsored Listing,2026-05-20,2026-05-26,101.65,193.52,0.9038
P0001849,M01373,BOGO,2026-02-06,2026-02-12,39.43,74.73,0.8955
P0001851,M01375,BOGO,2026-04-25,2026-05-03,47.65,82.64,0.7343
P0001850,M01375,Free Delivery,2026-05-03,2026-05-11,132.18,305.37,1.3103
P0001853,M01376,Percentage Off,2026-02-04,2026-02-08,69.81,179.88,1.5767
P0001852,M01376,Sponsored Listing,2026-02-15,2026-02-20,96.09,215.41,1.2417
P0001854,M01377,BOGO,2026-05-08,2026-05-20,62.85,159.49,1.5375
P0001855,M01378,Percentage Off,2026-03-11,2026-03-18,66.2,134.94,1.0382
P0001856,M01378,Sponsored Listing,2026-03-26,2026-04-02,44.51,75.1,0.6872
P0001857,M01379,Sponsored Listing,2026-04-06,2026-04-15,126.57,278.69,1.2019
P0001858,M01380,BOGO,2026-04-05,2026-04-12,27.07,78.73,1.9086
P0001859,M01381,Free Delivery,2026-03-21,2026-03-30,34.85,84.96,1.4379
P0001860,M01381,Free Delivery,2026-04-08,2026-04-19,49.46,155.69,2.1479
P0001863,M01382,Sponsored Listing,2026-02-15,2026-02-26,106.39,172.72,0.6234
P0001862,M01382,Free Delivery,2026-02-17,2026-03-03,56.89,188.54,2.3143
P0001861,M01382,Free Delivery,2026-03-21,2026-03-30,95.85,252.66,1.636
P0001864,M01382,BOGO,2026-03-28,2026-04-05,84.98,133.49,0.5708
P0001865,M01383,Free Delivery,2026-02-25,2026-03-03,47.77,82.89,0.735
P0001866,M01384,Free Delivery,2026-02-13,2026-02-26,61.63,166.72,1.7053
P0001867,M01384,BOGO,2026-03-13,2026-03-20,156.68,245.63,0.5677
P0001868,M01386,Free Delivery,2026-03-17,2026-03-30,88.06,202.97,1.3048
P0001869,M01387,Percentage Off,2026-03-15,2026-03-25,50.28,106.93,1.127
P0001870,M01387,Free Delivery,2026-03-23,2026-03-27,105.76,231.68,1.1906
P0001871,M01389,Percentage Off,2026-03-28,2026-04-07,140.46,385.23,1.7427
P0001872,M01389,Sponsored Listing,2026-04-07,2026-04-13,180.14,372.85,1.0698
P0001873,M01390,BOGO,2026-02-10,2026-02-23,55.11,123.41,1.2396
P0001874,M01390,BOGO,2026-02-23,2026-03-01,118.78,204.68,0.7232
P0001875,M01390,Sponsored Listing,2026-05-18,2026-05-23,39.71,90.65,1.283
P0001877,M01392,Percentage Off,2026-02-13,2026-02-17,94.57,251.4,1.6583
P0001876,M01392,Sponsored Listing,2026-03-12,2026-03-16,66.33,209.69,2.1614
P0001878,M01393,Sponsored Listing,2026-02-03,2026-02-17,137.02,354.99,1.5908
P0001880,M01393,Sponsored Listing,2026-03-09,2026-03-17,219.81,618.74,1.8149
P0001879,M01393,Sponsored Listing,2026-04-14,2026-04-24,516.19,733.63,0.4212
P0001882,M01395,Sponsored Listing,2026-02-05,2026-02-12,178.37,339.79,0.905
P0001881,M01395,Percentage Off,2026-02-16,2026-02-25,34.99,101.34,1.8968
P0001884,M01396,BOGO,2026-02-22,2026-02-28,117.49,156.91,0.3355
P0001883,M01396,Percentage Off,2026-04-27,2026-05-10,86.26,184.08,1.1341
P0001885,M01397,BOGO,2026-03-26,2026-04-03,148.91,343.49,1.3067
P0001889,M01398,BOGO,2026-02-13,2026-02-18,87.42,121.85,0.3938
P0001886,M01398,Percentage Off,2026-02-26,2026-03-04,117.8,248.6,1.1104
P0001888,M01398,BOGO,2026-04-05,2026-04-13,86.14,226.31,1.6272
P0001887,M01398,BOGO,2026-04-23,2026-05-07,93.47,159.01,0.7013
P0001891,M01399,Sponsored Listing,2026-02-04,2026-02-11,40.55,87.4,1.1552
P0001892,M01399,BOGO,2026-03-22,2026-03-26,135.0,319.71,1.3682
P0001890,M01399,Sponsored Listing,2026-04-29,2026-05-10,53.03,110.08,1.0758
P0001893,M01401,Sponsored Listing,2026-05-20,2026-05-27,54.83,53.9,-0.0169
P0001895,M01403,Free Delivery,2026-02-26,2026-03-07,225.3,456.79,1.0275
P0001894,M01403,Percentage Off,2026-04-21,2026-05-03,56.13,169.74,2.0239
P0001902,M01406,Free Delivery,2026-02-09,2026-02-15,61.46,161.21,1.6232
P0001898,M01406,Free Delivery,2026-02-10,2026-02-15,148.51,374.33,1.5205
P0001897,M01406,Percentage Off,2026-02-23,2026-02-28,99.19,239.66,1.4161
P0001899,M01406,Sponsored Listing,2026-04-09,2026-04-15,143.49,202.57,0.4117
P0001900,M01406,BOGO,2026-04-11,2026-04-22,63.27,138.64,1.1913
P0001896,M01406,Free Delivery,2026-05-12,2026-05-23,111.73,173.56,0.5534
P0001901,M01406,Free Delivery,2026-05-16,2026-05-29,44.8,89.56,0.9993
P0001903,M01407,Sponsored Listing,2026-05-14,2026-05-27,91.76,283.88,2.0939
P0001904,M01408,Free Delivery,2026-04-09,2026-04-23,55.37,103.38,0.867
P0001905,M01408,Sponsored Listing,2026-04-15,2026-04-19,41.6,60.11,0.445
P0001906,M01409,BOGO,2026-03-07,2026-03-18,39.26,71.64,0.8249
P0001907,M01410,Percentage Off,2026-03-08,2026-03-19,33.58,85.75,1.5538
P0001908,M01411,Free Delivery,2026-02-17,2026-03-03,94.03,238.48,1.5363
P0001909,M01411,Sponsored Listing,2026-05-11,2026-05-25,102.04,181.01,0.7739
P0001912,M01412,Free Delivery,2026-02-14,2026-02-22,56.5,115.66,1.0471
P0001911,M01412,Percentage Off,2026-02-24,2026-02-28,106.39,220.28,1.0704
P0001910,M01412,Percentage Off,2026-03-25,2026-04-03,62.69,164.26,1.6201
P0001913,M01413,BOGO,2026-05-01,2026-05-06,70.18,169.24,1.4115
P0001915,M01414,Percentage Off,2026-03-29,2026-04-09,63.18,127.88,1.0239
P0001916,M01414,Free Delivery,2026-04-10,2026-04-14,52.77,131.41,1.4901
P0001914,M01414,Sponsored Listing,2026-05-17,2026-05-31,63.79,128.05,1.0073
P0001917,M01415,Sponsored Listing,2026-03-09,2026-03-19,61.49,194.28,2.1596
P0001918,M01416,Percentage Off,2026-04-05,2026-04-12,91.26,173.14,0.8971
P0001919,M01418,Free Delivery,2026-03-28,2026-04-11,45.32,76.5,0.6882
P0001920,M01418,BOGO,2026-04-16,2026-04-24,111.92,250.71,1.2401
P0001921,M01419,Percentage Off,2026-04-30,2026-05-13,301.93,792.61,1.6251
P0001922,M01420,BOGO,2026-02-09,2026-02-22,118.36,184.47,0.5586
P0001924,M01421,BOGO,2026-04-05,2026-04-18,50.9,100.73,0.979
P0001923,M01421,Sponsored Listing,2026-05-14,2026-05-23,35.09,65.43,0.8647
P0001925,M01422,Free Delivery,2026-03-13,2026-03-20,121.2,256.59,1.1171
P0001926,M01423,Sponsored Listing,2026-05-10,2026-05-15,104.28,247.63,1.3746
P0001928,M01424,Free Delivery,2026-04-06,2026-04-11,56.86,175.88,2.0929
P0001927,M01424,Free Delivery,2026-04-29,2026-05-11,34.06,96.03,1.8193
P0001929,M01425,Free Delivery,2026-03-26,2026-04-04,66.07,217.14,2.2864
P0001930,M01426,Sponsored Listing,2026-03-22,2026-03-29,65.92,163.82,1.4853
P0001931,M01427,Free Delivery,2026-04-08,2026-04-19,43.64,73.87,0.6927
P0001932,M01428,BOGO,2026-02-06,2026-02-18,14.25,35.28,1.4751
P0001933,M01428,BOGO,2026-05-14,2026-05-18,119.66,231.4,0.9337
P0001934,M01429,Percentage Off,2026-05-20,2026-05-24,51.23,178.67,2.488
P0001935,M01430,Percentage Off,2026-03-09,2026-03-17,52.75,112.69,1.1361
P0001936,M01431,Sponsored Listing,2026-02-09,2026-02-19,162.59,356.07,1.19
P0001940,M01433,Free Delivery,2026-02-11,2026-02-24,140.32,146.92,0.0471
P0001937,M01433,Free Delivery,2026-03-06,2026-03-12,62.28,99.77,0.6021
P0001938,M01433,Percentage Off,2026-05-02,2026-05-13,86.12,210.38,1.4427
P0001939,M01433,BOGO,2026-05-13,2026-05-22,400.88,927.56,1.3138
P0001941,M01434,Sponsored Listing,2026-03-17,2026-03-27,46.13,101.4,1.198
P0001942,M01434,Percentage Off,2026-04-22,2026-05-06,120.7,266.47,1.2078
P0001944,M01435,Sponsored Listing,2026-02-10,2026-02-14,119.16,199.39,0.6732
P0001943,M01435,Percentage Off,2026-04-04,2026-04-12,115.01,312.68,1.7187
P0001946,M01436,BOGO,2026-02-14,2026-02-26,45.27,111.61,1.4651
P0001945,M01436,Free Delivery,2026-04-17,2026-05-01,41.07,79.64,0.9393
P0001947,M01437,Percentage Off,2026-04-13,2026-04-26,30.63,69.23,1.2601
P0001948,M01438,Free Delivery,2026-04-17,2026-04-22,76.49,178.67,1.3359
P0001949,M01439,BOGO,2026-04-22,2026-04-30,200.89,279.95,0.3935
P0001951,M01441,BOGO,2026-02-24,2026-03-07,85.78,243.44,1.838
P0001950,M01441,Free Delivery,2026-04-07,2026-04-16,172.41,362.45,1.1023
P0001952,M01441,Percentage Off,2026-05-20,2026-05-31,137.48,357.37,1.5993
P0001954,M01442,Free Delivery,2026-02-11,2026-02-23,94.32,258.56,1.7413
P0001953,M01442,BOGO,2026-02-18,2026-02-24,106.72,208.4,0.9528
P0001955,M01442,Sponsored Listing,2026-04-26,2026-05-07,157.22,420.64,1.6755
P0001956,M01445,BOGO,2026-02-08,2026-02-22,20.11,45.2,1.2475
P0001957,M01446,BOGO,2026-03-20,2026-03-25,93.68,216.79,1.3142
P0001958,M01448,Sponsored Listing,2026-03-03,2026-03-11,29.74,72.88,1.4507
P0001959,M01448,Free Delivery,2026-04-30,2026-05-09,14.02,22.86,0.6304
P0001960,M01449,BOGO,2026-05-15,2026-05-19,120.43,307.43,1.5528
P0001961,M01450,Free Delivery,2026-02-25,2026-03-11,53.61,89.9,0.6768
