merchant_id,date,is_open,scheduled_hours,actual_open_hours,business_hours_consistency,temporary_closure_flag,orders_created,accepted_orders,cancelled_orders,merchant_delay_orders,avg_prep_minutes
M00994,2026-05-28,1,8.62,6.68,0.7745,0,0,0,0,0,
M00994,2026-05-29,1,8.97,6.17,0.6871,0,0,0,0,0,
M00994,2026-05-30,1,7.71,4.3,0.5579,0,0,0,0,0,
M00994,2026-05-31,1,9.6,7.85,0.8179,0,0,0,0,0,
M00995,2026-02-01,1,10.81,6.98,0.6455,0,0,0,0,0,
M00995,2026-02-02,0,11.81,0.0,0.0,0,0,0,0,0,
M00995,2026-02-03,1,9.48,5.85,0.6172,0,0,0,0,0,
M00995,2026-02-04,1,7.71,7.42,0.9612,0,0,0,0,0,
M00995,2026-02-05,1,8.68,7.78,0.8967,0,0,0,0,0,
M00995,2026-02-06,1,7.63,4.97,0.6516,0,0,0,0,0,
M00995,2026-02-07,1,10.17,6.14,0.6037,0,0,0,0,0,
M00995,2026-02-08,0,7.44,0.0,0.0,0,0,0,0,0,
M00995,2026-02-09,1,10.48,9.57,0.9127,0,0,0,0,0,
M00995,2026-02-10,1,7.61,6.91,0.9078,0,0,0,0,0,
M00995,2026-02-11,1,9.31,7.59,0.8153,0,0,0,0,0,
M00995,2026-02-12,0,7.94,0.0,0.0,0,0,0,0,0,
M00995,2026-02-13,1,8.7,7.76,0.8924,0,0,0,0,0,
M00995,2026-02-14,1,11.21,9.42,0.8399,0,1,0,1,0,
M00995,2026-02-15,1,10.49,7.38,0.7036,0,0,0,0,0,
M00995,2026-02-16,0,10.13,0.0,0.0,1,0,0,0,0,
M00995,2026-02-17,0,9.32,0.0,0.0,0,0,0,0,0,
M00995,2026-02-18,1,10.64,7.83,0.7356,0,0,0,0,0,
M00995,2026-02-19,1,9.79,7.26,0.7414,0,0,0,0,0,
M00995,2026-02-20,1,7.54,5.06,0.6717,0,0,0,0,0,
M00995,2026-02-21,0,7.79,0.0,0.0,1,0,0,0,0,
M00995,2026-02-22,0,9.42,0.0,0.0,0,0,0,0,0,
M00995,2026-02-23,1,9.66,8.62,0.8924,0,0,0,0,0,
M00995,2026-02-24,1,8.92,6.16,0.6905,0,0,0,0,0,
M00995,2026-02-25,1,7.75,6.06,0.7822,0,0,0,0,0,
M00995,2026-02-26,1,13.21,10.67,0.8079,0,0,0,0,0,
M00995,2026-02-27,0,8.65,0.0,0.0,0,0,0,0,0,
M00995,2026-02-28,1,8.92,7.12,0.7979,0,0,0,0,0,
M00995,2026-03-01,0,8.83,0.0,0.0,0,0,0,0,0,
M00995,2026-03-02,0,7.74,0.0,0.0,1,0,0,0,0,
M00995,2026-03-03,0,10.37,0.0,0.0,0,0,0,0,0,
M00995,2026-03-04,0,9.12,0.0,0.0,0,0,0,0,0,
M00995,2026-03-05,0,9.72,0.0,0.0,1,0,0,0,0,
M00995,2026-03-06,0,9.57,0.0,0.0,0,0,0,0,0,
M00995,2026-03-07,0,8.18,0.0,0.0,0,0,0,0,0,
M00995,2026-03-08,0,8.77,0.0,0.0,1,0,0,0,0,
M00995,2026-03-09,0,7.22,0.0,0.0,1,0,0,0,0,
M00995,2026-03-10,0,9.33,0.0,0.0,0,0,0,0,0,
M00995,2026-03-11,0,7.16,0.0,0.0,1,0,0,0,0,
M00995,2026-03-12,0,9.56,0.0,0.0,0,0,0,0,0,
M00995,2026-03-13,1,10.49,7.6,0.7241,0,1,0,1,0,
M00995,2026-03-14,0,12.01,0.0,0.0,0,0,0,0,0,
M00995,2026-03-15,0,6.58,0.0,0.0,0,0,0,0,0,
M00995,2026-03-16,0,10.29,0.0,0.0,1,0,0,0,0,
M00995,2026-03-17,0,7.15,0.0,0.0,0,0,0,0,0,
M00995,2026-03-18,0,10.42,0.0,0.0,0,0,0,0,0,
M00995,2026-03-19,0,9.16,0.0,0.0,1,0,0,0,0,
M00995,2026-03-20,0,7.26,0.0,0.0,1,0,0,0,0,
M00995,2026-03-21,0,9.55,0.0,0.0,0,0,0,0,0,
M00995,2026-03-22,0,10.64,0.0,0.0,1,0,0,0,0,
M00995,2026-03-23,0,8.46,0.0,0.0,0,0,0,0,0,
M00995,2026-03-24,0,8.64,0.0,0.0,0,0,0,0,0,
M00995,2026-03-25,0,9.88,0.0,0.0,0,0,0,0,0,
M00995,2026-03-26,0,8.07,0.0,0.0,1,0,0,0,0,
M00995,2026-03-27,1,9.44,6.89,0.7304,0,0,0,0,0,
M00995,2026-03-28,1,8.62,8.31,0.9642,0,0,0,0,0,
M00995,2026-03-29,1,10.2,8.26,0.8099,0,0,0,0,0,
M00995,2026-03-30,1,11.0,7.79,0.7075,0,0,0,0,0,
M00995,2026-03-31,1,7.21,6.23,0.864,0,1,0,1,0,
M00995,2026-04-01,1,9.3,7.68,0.8257,0,0,0,0,0,
M00995,2026-04-02,0,10.22,0.0,0.0,1,0,0,0,0,
M00995,2026-04-03,1,10.46,8.56,0.8181,0,1,1,0,0,23.88
M00995,2026-04-04,0,10.76,0.0,0.0,1,1,1,0,0,26.27
M00995,2026-04-05,1,11.71,8.88,0.7584,0,0,0,0,0,
M00995,2026-04-06,1,9.36,6.6,0.7056,0,0,0,0,0,
M00995,2026-04-07,1,11.22,5.99,0.5336,0,0,0,0,0,
M00995,2026-04-08,1,9.74,7.9,0.8108,0,0,0,0,0,
M00995,2026-04-09,1,6.74,5.2,0.7724,0,0,0,0,0,
M00995,2026-04-10,1,8.62,6.16,0.715,0,0,0,0,0,
M00995,2026-04-11,1,8.1,6.5,0.8032,0,0,0,0,0,
M00995,2026-04-12,1,8.44,6.03,0.7151,0,0,0,0,0,
M00995,2026-04-13,1,7.69,4.87,0.6332,0,0,0,0,0,
M00995,2026-04-14,0,7.91,0.0,0.0,1,0,0,0,0,
M00995,2026-04-15,1,6.59,6.15,0.9341,0,0,0,0,0,
M00995,2026-04-16,0,9.1,0.0,0.0,1,0,0,0,0,
M00995,2026-04-17,0,8.6,0.0,0.0,1,1,1,0,0,13.65
M00995,2026-04-18,0,7.74,0.0,0.0,1,0,0,0,0,
M00995,2026-04-19,1,8.4,6.34,0.7549,0,0,0,0,0,
M00995,2026-04-20,0,9.66,0.0,0.0,1,0,0,0,0,
M00995,2026-04-21,1,10.7,7.63,0.7131,0,0,0,0,0,
M00995,2026-04-22,0,7.93,0.0,0.0,0,0,0,0,0,
M00995,2026-04-23,1,9.99,7.9,0.7908,0,0,0,0,0,
M00995,2026-04-24,1,6.89,5.77,0.8373,0,0,0,0,0,
M00995,2026-04-25,1,8.93,7.16,0.8021,0,0,0,0,0,
M00995,2026-04-26,1,7.49,5.3,0.708,0,0,0,0,0,
M00995,2026-04-27,1,7.44,5.26,0.7067,0,0,0,0,0,
M00995,2026-04-28,0,9.03,0.0,0.0,0,0,0,0,0,
M00995,2026-04-29,1,8.02,6.73,0.8398,0,0,0,0,0,
M00995,2026-04-30,0,9.15,0.0,0.0,1,0,0,0,0,
M00995,2026-05-01,1,8.77,7.07,0.8062,0,0,0,0,0,
M00995,2026-05-02,1,8.9,7.52,0.8451,0,2,2,0,0,20.125
M00995,2026-05-03,1,8.75,7.91,0.9043,0,1,1,0,0,24.99
M00995,2026-05-04,1,8.44,7.58,0.8983,0,0,0,0,0,
M00995,2026-05-05,1,10.22,7.87,0.7699,0,0,0,0,0,
M00995,2026-05-06,1,10.11,8.53,0.8437,0,0,0,0,0,
M00995,2026-05-07,1,7.52,5.8,0.7713,0,0,0,0,0,
M00995,2026-05-08,1,9.17,7.76,0.8456,0,0,0,0,0,
M00995,2026-05-09,1,9.63,6.2,0.6436,0,0,0,0,0,
M00995,2026-05-10,1,10.25,8.28,0.8078,0,0,0,0,0,
M00995,2026-05-11,1,8.33,7.17,0.8599,0,0,0,0,0,
M00995,2026-05-12,1,9.24,6.53,0.7062,0,0,0,0,0,
M00995,2026-05-13,1,6.54,4.11,0.629,0,0,0,0,0,
M00995,2026-05-14,1,9.9,8.44,0.8528,0,0,0,0,0,
M00995,2026-05-15,1,7.09,5.12,0.7211,0,0,0,0,0,
M00995,2026-05-16,1,8.76,6.7,0.7649,0,0,0,0,0,
M00995,2026-05-17,1,8.76,7.72,0.8813,0,0,0,0,0,
M00995,2026-05-18,1,8.98,6.79,0.7557,0,3,3,0,0,19.69
M00995,2026-05-19,1,8.13,6.15,0.7573,0,0,0,0,0,
M00995,2026-05-20,1,7.5,5.51,0.734,0,0,0,0,0,
M00995,2026-05-21,1,6.9,5.7,0.8254,0,0,0,0,0,
M00995,2026-05-22,1,9.35,7.49,0.801,0,0,0,0,0,
M00995,2026-05-23,1,10.0,8.31,0.8312,0,0,0,0,0,
M00995,2026-05-24,1,8.32,7.35,0.8833,0,0,0,0,0,
M00995,2026-05-25,1,10.63,8.65,0.8138,0,0,0,0,0,
M00995,2026-05-26,1,9.42,6.57,0.6973,0,0,0,0,0,
M00995,2026-05-27,1,11.54,8.43,0.7305,0,0,0,0,0,
M00995,2026-05-28,1,8.86,6.83,0.7712,0,0,0,0,0,
M00995,2026-05-29,1,6.68,5.75,0.8599,0,1,1,0,0,21.64
M00995,2026-05-30,1,10.8,8.48,0.7857,0,0,0,0,0,
M00995,2026-05-31,1,9.72,6.52,0.6707,0,1,1,0,0,31.92
M00996,2026-02-01,1,12.0,8.9,0.7414,0,2,2,0,1,22.175
M00996,2026-02-02,1,14.87,14.73,0.991,0,1,1,0,0,19.23
M00996,2026-02-03,0,14.08,0.0,0.0,0,0,0,0,0,
M00996,2026-02-04,1,13.09,9.43,0.7205,0,3,3,0,0,18.296666666666667
M00996,2026-02-05,1,11.56,11.56,1.0,0,0,0,0,0,
M00996,2026-02-06,1,13.13,11.11,0.8463,0,3,3,0,0,17.103333333333335
M00996,2026-02-07,1,13.75,12.02,0.874,0,0,0,0,0,
M00996,2026-02-08,0,11.21,0.0,0.0,1,2,2,0,1,12.46
M00996,2026-02-09,0,13.39,0.0,0.0,1,1,1,0,0,20.35
M00996,2026-02-10,1,11.47,11.47,1.0,0,2,2,0,0,19.560000000000002
M00996,2026-02-11,1,12.76,9.69,0.7596,0,2,2,0,0,14.885000000000002
M00996,2026-02-12,1,13.54,10.8,0.7979,0,0,0,0,0,
M00996,2026-02-13,0,15.13,0.0,0.0,0,2,2,0,1,19.095
M00996,2026-02-14,1,15.15,13.52,0.8924,0,1,1,0,0,7.22
M00996,2026-02-15,1,12.56,11.81,0.9398,0,1,1,0,0,21.14
M00996,2026-02-16,1,12.47,9.24,0.7413,0,0,0,0,0,
M00996,2026-02-17,0,14.06,0.0,0.0,1,1,1,0,0,19.79
M00996,2026-02-18,1,15.17,13.28,0.8756,0,2,2,0,0,19.255
M00996,2026-02-19,1,12.16,9.55,0.7854,0,1,1,0,0,17.36
M00996,2026-02-20,1,12.71,10.92,0.8588,0,0,0,0,0,
M00996,2026-02-21,1,13.0,11.82,0.9091,0,1,1,0,0,17.54
M00996,2026-02-22,1,13.67,9.21,0.674,0,1,1,0,0,21.72
M00996,2026-02-23,1,11.02,10.45,0.9482,0,2,2,0,0,15.655
M00996,2026-02-24,1,12.05,11.24,0.9323,0,0,0,0,0,
M00996,2026-02-25,1,13.19,12.99,0.9851,0,0,0,0,0,
M00996,2026-02-26,0,14.27,0.0,0.0,0,3,3,0,0,20.496666666666666
M00996,2026-02-27,1,10.72,8.88,0.8278,0,1,1,0,0,11.35
M00996,2026-02-28,1,12.87,10.42,0.8095,0,1,1,0,0,12.52
M00996,2026-03-01,1,13.59,11.04,0.8122,0,0,0,0,0,
M00996,2026-03-02,1,12.17,9.98,0.8201,0,1,1,0,0,11.53
M00996,2026-03-03,1,13.34,12.04,0.9025,0,1,1,0,0,18.12
M00996,2026-03-04,1,12.74,9.72,0.7631,0,1,1,0,0,18.47
M00996,2026-03-05,1,10.81,8.92,0.825,0,1,1,0,0,15.59
M00996,2026-03-06,1,11.29,10.73,0.9501,0,0,0,0,0,
M00996,2026-03-07,1,12.46,10.99,0.8819,0,1,1,0,0,19.79
M00996,2026-03-08,1,12.16,12.16,1.0,0,2,2,0,0,9.93
M00996,2026-03-09,1,15.0,14.65,0.9768,0,1,1,0,0,24.23
M00996,2026-03-10,1,11.45,9.43,0.8233,0,1,1,0,0,26.23
M00996,2026-03-11,1,13.5,11.01,0.8154,0,0,0,0,0,
M00996,2026-03-12,1,12.15,10.1,0.8309,0,1,1,0,0,12.57
M00996,2026-03-13,1,10.67,10.36,0.9707,0,1,1,0,0,10.02
M00996,2026-03-14,1,12.49,11.29,0.9033,0,5,5,0,0,14.722
M00996,2026-03-15,0,12.23,0.0,0.0,1,1,1,0,0,14.32
M00996,2026-03-16,1,11.28,11.28,1.0,0,0,0,0,0,
M00996,2026-03-17,1,14.1,12.62,0.8949,0,1,1,0,0,16.83
M00996,2026-03-18,1,12.24,10.6,0.8661,0,2,2,0,0,18.08
M00996,2026-03-19,1,14.89,14.89,1.0,0,2,2,0,0,17.415
M00996,2026-03-20,1,13.41,11.44,0.8535,0,1,1,0,1,16.02
M00996,2026-03-21,0,12.66,0.0,0.0,1,1,1,0,0,21.25
M00996,2026-03-22,1,14.19,13.24,0.9327,0,0,0,0,0,
M00996,2026-03-23,1,14.04,11.72,0.835,0,0,0,0,0,
M00996,2026-03-24,1,12.96,12.83,0.9899,0,0,0,0,0,
M00996,2026-03-25,1,12.76,12.76,1.0,0,2,2,0,0,21.055
M00996,2026-03-26,1,14.93,14.93,1.0,0,0,0,0,0,
M00996,2026-03-27,1,12.41,11.2,0.9032,0,4,4,0,0,22.6975
M00996,2026-03-28,1,12.52,9.05,0.7227,0,1,1,0,0,17.57
M00996,2026-03-29,1,11.56,8.59,0.7432,0,0,0,0,0,
M00996,2026-03-30,1,11.93,10.48,0.8788,0,2,2,0,1,20.505000000000003
M00996,2026-03-31,1,14.8,14.69,0.9922,0,2,2,0,0,13.05
M00996,2026-04-01,1,14.11,13.86,0.9822,0,0,0,0,0,
M00996,2026-04-02,1,14.73,11.33,0.7691,0,1,1,0,0,23.58
M00996,2026-04-03,1,13.88,13.88,1.0,0,0,0,0,0,
M00996,2026-04-04,1,14.12,12.26,0.8684,0,1,1,0,0,18.82
M00996,2026-04-05,0,11.9,0.0,0.0,1,0,0,0,0,
M00996,2026-04-06,1,13.56,10.71,0.7895,0,0,0,0,0,
M00996,2026-04-07,1,12.95,11.04,0.8527,0,3,3,0,0,18.773333333333333
M00996,2026-04-08,1,13.03,12.45,0.9556,0,0,0,0,0,
M00996,2026-04-09,1,13.25,13.25,0.9998,0,3,3,0,0,17.223333333333333
M00996,2026-04-10,1,12.91,11.58,0.8971,0,0,0,0,0,
M00996,2026-04-11,1,11.6,9.82,0.8471,0,3,3,0,0,17.353333333333335
M00996,2026-04-12,1,10.54,10.16,0.9638,0,2,2,0,0,14.75
M00996,2026-04-13,1,13.32,11.21,0.8418,0,1,1,0,0,23.19
M00996,2026-04-14,1,13.1,12.59,0.9608,0,0,0,0,0,
M00996,2026-04-15,1,14.06,12.74,0.9059,0,0,0,0,0,
M00996,2026-04-16,1,15.91,14.78,0.9287,0,1,1,0,0,23.32
M00996,2026-04-17,1,15.6,14.19,0.9098,0,0,0,0,0,
M00996,2026-04-18,1,11.33,11.16,0.9846,0,1,1,0,0,13.55
M00996,2026-04-19,1,12.91,11.91,0.9222,0,3,3,0,0,13.413333333333334
M00996,2026-04-20,1,14.18,11.6,0.8183,0,1,1,0,0,27.72
M00996,2026-04-21,0,12.33,0.0,0.0,0,1,1,0,1,17.19
M00996,2026-04-22,1,14.74,10.95,0.7425,0,3,3,0,0,19.013333333333332
M00996,2026-04-23,1,13.9,10.13,0.7289,0,2,2,0,0,20.39
M00996,2026-04-24,1,11.85,9.78,0.8253,0,0,0,0,0,
M00996,2026-04-25,1,12.86,12.86,1.0,0,1,1,0,0,20.16
M00996,2026-04-26,1,14.71,11.76,0.7992,0,0,0,0,0,
M00996,2026-04-27,1,12.09,11.54,0.955,0,0,0,0,0,
M00996,2026-04-28,1,12.14,9.84,0.8106,0,0,0,0,0,
M00996,2026-04-29,1,10.24,9.49,0.9269,0,0,0,0,0,
M00996,2026-04-30,1,13.67,10.88,0.796,0,1,1,0,0,13.46
M00996,2026-05-01,1,13.85,11.68,0.843,0,1,1,0,0,18.03
M00996,2026-05-02,1,12.65,11.67,0.922,0,1,1,0,0,20.38
M00996,2026-05-03,1,11.71,11.1,0.9474,0,0,0,0,0,
M00996,2026-05-04,1,13.16,10.3,0.7827,0,1,1,0,0,33.71
M00996,2026-05-05,1,14.43,12.85,0.8905,0,1,1,0,0,24.88
M00996,2026-05-06,1,12.23,10.18,0.8326,0,3,3,0,0,18.523333333333333
M00996,2026-05-07,1,12.63,10.95,0.8673,0,2,2,0,0,11.129999999999999
M00996,2026-05-08,1,12.88,11.41,0.8855,0,0,0,0,0,
M00996,2026-05-09,1,12.19,10.04,0.8243,0,2,2,0,0,18.035
M00996,2026-05-10,1,12.79,11.15,0.8721,0,0,0,0,0,
M00996,2026-05-11,1,11.13,8.92,0.8017,0,1,1,0,0,9.52
M00996,2026-05-12,1,12.05,10.82,0.8985,0,1,1,0,1,7.29
M00996,2026-05-13,1,15.18,12.38,0.8158,0,0,0,0,0,
M00996,2026-05-14,1,13.31,12.34,0.9274,0,1,1,0,0,20.61
M00996,2026-05-15,1,13.81,12.79,0.926,0,2,2,0,0,16.02
M00996,2026-05-16,1,12.98,12.98,1.0,0,1,1,0,0,14.77
M00996,2026-05-17,1,12.62,10.36,0.8209,0,1,1,0,0,6.49
M00996,2026-05-18,1,12.81,11.9,0.929,0,0,0,0,0,
M00996,2026-05-19,1,13.65,10.08,0.7389,0,1,1,0,0,19.33
M00996,2026-05-20,1,14.65,14.0,0.9553,0,0,0,0,0,
M00996,2026-05-21,1,12.86,11.44,0.889,0,0,0,0,0,
M00996,2026-05-22,1,12.15,10.37,0.8531,0,1,1,0,0,12.33
M00996,2026-05-23,1,14.46,11.27,0.7789,0,3,3,0,0,14.46
M00996,2026-05-24,1,13.48,11.62,0.862,0,0,0,0,0,
M00996,2026-05-25,1,14.86,12.92,0.8693,0,1,1,0,0,16.99
M00996,2026-05-26,0,11.64,0.0,0.0,0,0,0,0,0,
M00996,2026-05-27,1,15.19,12.81,0.8433,0,1,1,0,0,14.64
M00996,2026-05-28,1,12.59,11.48,0.9121,0,1,1,0,0,24.21
M00996,2026-05-29,1,11.73,9.4,0.8011,0,2,2,0,0,14.86
M00996,2026-05-30,1,11.9,9.71,0.8159,0,1,1,0,0,8.36
M00996,2026-05-31,1,14.22,14.02,0.9861,0,0,0,0,0,
M00997,2026-02-01,1,10.65,10.4,0.9765,0,1,1,0,1,26.27
M00997,2026-02-02,1,12.12,11.46,0.9452,0,0,0,0,0,
M00997,2026-02-03,1,9.75,8.71,0.8935,0,0,0,0,0,
M00997,2026-02-04,1,10.84,8.41,0.776,0,1,1,0,0,25.99
M00997,2026-02-05,1,12.12,11.59,0.9565,0,0,0,0,0,
M00997,2026-02-06,1,11.99,10.25,0.855,0,0,0,0,0,
M00997,2026-02-07,1,9.35,8.42,0.9009,0,0,0,0,0,
M00997,2026-02-08,1,13.59,10.23,0.753,0,1,1,0,0,20.24
M00997,2026-02-09,1,11.72,10.56,0.9008,0,0,0,0,0,
M00997,2026-02-10,0,10.54,0.0,0.0,1,0,0,0,0,
M00997,2026-02-11,1,11.19,11.19,1.0,0,0,0,0,0,
M00997,2026-02-12,1,11.17,9.99,0.894,0,0,0,0,0,
M00997,2026-02-13,1,10.06,9.87,0.982,0,1,1,0,0,22.8
M00997,2026-02-14,1,10.92,8.26,0.7566,0,0,0,0,0,
M00997,2026-02-15,0,10.62,0.0,0.0,0,1,1,0,0,10.08
M00997,2026-02-16,1,10.65,8.02,0.7525,0,2,2,0,0,25.48
M00997,2026-02-17,1,10.35,7.95,0.7675,0,1,1,0,1,20.38
M00997,2026-02-18,1,10.75,10.02,0.932,0,1,1,0,0,19.81
M00997,2026-02-19,0,8.69,0.0,0.0,0,0,0,0,0,
M00997,2026-02-20,1,9.62,7.11,0.7389,0,1,1,0,0,17.77
M00997,2026-02-21,1,10.8,5.54,0.5124,0,2,2,0,0,19.435000000000002
M00997,2026-02-22,1,9.79,9.79,1.0,0,1,1,0,0,18.34
M00997,2026-02-23,1,10.6,9.77,0.9215,0,0,0,0,0,
M00997,2026-02-24,1,11.21,8.93,0.7963,0,0,0,0,0,
M00997,2026-02-25,1,12.03,9.05,0.7521,0,0,0,0,0,
M00997,2026-02-26,1,11.52,8.28,0.7189,0,1,1,0,0,24.04
M00997,2026-02-27,1,10.62,10.12,0.9531,0,1,1,0,0,30.86
M00997,2026-02-28,1,10.18,8.78,0.8621,0,1,1,0,0,19.85
M00997,2026-03-01,1,9.68,7.74,0.7993,0,0,0,0,0,
M00997,2026-03-02,1,10.57,8.86,0.8379,0,0,0,0,0,
M00997,2026-03-03,1,10.48,8.6,0.8206,0,1,1,0,0,24.14
M00997,2026-03-04,1,9.25,7.87,0.851,0,1,1,0,0,22.46
M00997,2026-03-05,1,8.23,6.8,0.8256,0,1,1,0,0,26.55
M00997,2026-03-06,1,10.54,10.01,0.9499,0,0,0,0,0,
M00997,2026-03-07,1,13.02,8.1,0.6221,0,2,2,0,1,17.075
M00997,2026-03-08,1,11.2,9.84,0.8792,0,1,1,0,0,20.3
M00997,2026-03-09,1,10.86,10.14,0.9341,0,0,0,0,0,
M00997,2026-03-10,1,9.57,8.53,0.8922,0,0,0,0,0,
M00997,2026-03-11,0,9.84,0.0,0.0,1,0,0,0,0,
M00997,2026-03-12,1,9.28,7.23,0.7799,0,0,0,0,0,
M00997,2026-03-13,1,13.63,10.0,0.7342,0,1,1,0,1,19.37
M00997,2026-03-14,1,11.19,8.59,0.7672,0,3,3,0,0,15.886666666666668
M00997,2026-03-15,1,13.69,12.09,0.883,0,0,0,0,0,
M00997,2026-03-16,1,10.24,10.09,0.9858,0,2,2,0,0,23.625
M00997,2026-03-17,1,8.52,7.81,0.9171,0,0,0,0,0,
M00997,2026-03-18,1,10.97,8.88,0.8096,0,1,1,0,0,30.39
M00997,2026-03-19,1,11.09,8.18,0.7375,0,1,1,0,0,19.6
M00997,2026-03-20,1,10.42,9.24,0.8865,0,1,1,0,0,20.05
M00997,2026-03-21,1,12.81,10.82,0.8447,0,3,3,0,0,31.48
M00997,2026-03-22,1,11.15,6.41,0.5748,0,0,0,0,0,
M00997,2026-03-23,1,11.28,7.54,0.6689,0,1,1,0,1,16.31
M00997,2026-03-24,1,11.2,8.78,0.7832,0,0,0,0,0,
M00997,2026-03-25,1,8.69,8.13,0.9351,0,2,2,0,0,13.085
M00997,2026-03-26,0,12.56,0.0,0.0,1,0,0,0,0,
M00997,2026-03-27,0,10.96,0.0,0.0,1,1,1,0,0,21.56
M00997,2026-03-28,1,12.49,11.07,0.8868,0,2,2,0,0,16.825000000000003
M00997,2026-03-29,1,12.46,10.42,0.8363,0,2,2,0,0,17.775
M00997,2026-03-30,1,11.63,8.52,0.7323,0,0,0,0,0,
M00997,2026-03-31,1,11.15,10.33,0.9268,0,0,0,0,0,
M00997,2026-04-01,1,12.67,11.29,0.8913,0,0,0,0,0,
M00997,2026-04-02,1,12.24,11.67,0.9538,0,1,1,0,0,25.71
M00997,2026-04-03,1,10.82,9.3,0.8597,0,0,0,0,0,
M00997,2026-04-04,1,10.49,8.92,0.8511,0,1,1,0,0,5.57
M00997,2026-04-05,0,12.47,0.0,0.0,0,0,0,0,0,
M00997,2026-04-06,1,11.08,9.81,0.8855,0,0,0,0,0,
M00997,2026-04-07,1,12.09,8.77,0.7253,0,0,0,0,0,
M00997,2026-04-08,1,11.33,9.28,0.8188,0,1,1,0,0,19.85
M00997,2026-04-09,1,11.33,9.23,0.8154,0,1,1,0,0,10.39
M00997,2026-04-10,1,12.65,9.1,0.7196,0,0,0,0,0,
M00997,2026-04-11,1,9.3,6.7,0.721,0,3,3,0,0,26.86
M00997,2026-04-12,1,9.48,8.94,0.9423,0,1,1,0,0,10.61
M00997,2026-04-13,1,10.42,8.72,0.8371,0,0,0,0,0,
M00997,2026-04-14,1,11.2,8.32,0.7434,0,0,0,0,0,
M00997,2026-04-15,1,12.74,9.71,0.7623,0,2,2,0,0,24.785
M00997,2026-04-16,1,10.76,9.76,0.9073,0,0,0,0,0,
M00997,2026-04-17,1,12.08,11.66,0.9658,0,1,1,0,0,14.03
M00997,2026-04-18,1,11.65,11.65,1.0,0,0,0,0,0,
M00997,2026-04-19,1,10.4,8.12,0.7815,0,0,0,0,0,
M00997,2026-04-20,1,11.5,9.17,0.7973,0,0,0,0,0,
M00997,2026-04-21,0,10.13,0.0,0.0,1,0,0,0,0,
M00997,2026-04-22,1,9.14,6.53,0.7146,0,2,2,0,0,21.195
M00997,2026-04-23,0,12.12,0.0,0.0,0,0,0,0,0,
M00997,2026-04-24,1,9.82,8.12,0.8264,0,0,0,0,0,
M00997,2026-04-25,1,11.8,11.12,0.942,0,1,1,0,1,18.29
M00997,2026-04-26,1,10.47,9.45,0.9022,0,0,0,0,0,
M00997,2026-04-27,1,12.01,10.64,0.8862,0,0,0,0,0,
M00997,2026-04-28,1,12.62,11.72,0.9291,0,0,0,0,0,
M00997,2026-04-29,1,11.4,9.43,0.8273,0,0,0,0,0,
M00997,2026-04-30,1,10.8,10.57,0.979,0,1,1,0,0,22.65
M00997,2026-05-01,1,11.71,9.48,0.81,0,1,1,0,0,19.28
M00997,2026-05-02,1,9.58,7.66,0.7997,0,0,0,0,0,
M00997,2026-05-03,1,12.04,10.95,0.9096,0,1,1,0,0,23.27
M00997,2026-05-04,1,10.54,8.38,0.7948,0,0,0,0,0,
M00997,2026-05-05,0,10.56,0.0,0.0,1,2,2,0,0,19.72
M00997,2026-05-06,1,12.49,8.33,0.6671,0,2,2,0,0,22.314999999999998
M00997,2026-05-07,1,9.74,9.74,1.0,0,0,0,0,0,
M00997,2026-05-08,1,8.97,6.21,0.6925,0,1,1,0,0,28.73
M00997,2026-05-09,1,10.83,9.7,0.8958,0,0,0,0,0,
M00997,2026-05-10,0,11.62,0.0,0.0,1,2,2,0,0,25.259999999999998
M00997,2026-05-11,1,9.83,6.95,0.7072,0,0,0,0,0,
M00997,2026-05-12,1,11.14,9.79,0.8791,0,0,0,0,0,
M00997,2026-05-13,1,11.34,8.51,0.7508,0,2,2,0,0,19.0
M00997,2026-05-14,1,10.03,8.42,0.8399,0,1,1,0,0,24.85
M00997,2026-05-15,1,10.62,9.02,0.8492,0,3,3,0,0,17.66
M00997,2026-05-16,1,13.22,13.22,1.0,0,0,0,0,0,
M00997,2026-05-17,1,11.18,9.33,0.8341,0,2,1,1,0,21.79
M00997,2026-05-18,1,11.52,10.02,0.8697,0,0,0,0,0,
M00997,2026-05-19,1,9.47,8.76,0.9256,0,1,1,0,0,12.44
M00997,2026-05-20,1,10.73,7.98,0.7443,0,1,1,0,0,25.31
M00997,2026-05-21,0,8.94,0.0,0.0,1,0,0,0,0,
M00997,2026-05-22,0,11.41,0.0,0.0,1,0,0,0,0,
M00997,2026-05-23,0,12.16,0.0,0.0,0,1,1,0,0,17.76
M00997,2026-05-24,0,10.66,0.0,0.0,0,0,0,0,0,
M00997,2026-05-25,1,9.66,7.77,0.8048,0,0,0,0,0,
M00997,2026-05-26,1,9.47,8.05,0.8504,0,0,0,0,0,
M00997,2026-05-27,0,11.38,0.0,0.0,1,0,0,0,0,
M00997,2026-05-28,1,12.36,9.72,0.786,0,1,1,0,0,23.98
M00997,2026-05-29,1,11.69,11.69,1.0,0,0,0,0,0,
M00997,2026-05-30,1,10.88,10.37,0.9533,0,0,0,0,0,
M00997,2026-05-31,1,10.77,8.61,0.8001,0,2,2,0,0,16.935000000000002
M00998,2026-02-01,1,8.88,6.91,0.7784,0,0,0,0,0,
